"event.id","visible","timestamp","location.long","location.lat","manually.marked.outlier","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","utm.easting","utm.northing","utm.zone"
1730522,"true","2009-07-12 03:35:18.000",-99.75225,29.46808,NA,"radio-transmitter","Tadarida brasiliensis",797,"Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",427062.345349964,3260082.23451321,"14N"
1730523,"true","2009-07-12 03:39:27.000",-99.7461,29.4623,NA,"radio-transmitter","Tadarida brasiliensis",797,"Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",427654.560253981,3259437.95128269,"14N"
1730524,"true","2009-07-12 03:44:13.000",-99.73591,29.46136,NA,"radio-transmitter","Tadarida brasiliensis",797,"Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",428642.002035052,3259327.50992364,"14N"
1730525,"true","2009-07-12 03:50:32.000",-99.72845,29.4556,NA,"radio-transmitter","Tadarida brasiliensis",797,"Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",429361.395426227,3258684.73385093,"14N"
1730526,"true","2009-07-12 03:56:38.000",-99.71728,29.44993,NA,"radio-transmitter","Tadarida brasiliensis",797,"Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",430440.724879667,3258049.75766614,"14N"
1730527,"true","2009-07-12 04:01:24.000",-99.70612,29.44591,NA,"radio-transmitter","Tadarida brasiliensis",797,"Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431520.311947604,3257597.71859458,"14N"
1730528,"true","2009-07-12 04:05:14.000",-99.70033,29.44191,NA,"radio-transmitter","Tadarida brasiliensis",797,"Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432079.178982185,3257151.11792363,"14N"
1730529,"true","2009-07-12 04:09:38.000",-99.69754,29.44051,NA,"radio-transmitter","Tadarida brasiliensis",797,"Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432348.843060327,3256994.37110036,"14N"
1730530,"true","2009-07-12 04:10:40.000",-99.69073,29.43776,NA,"radio-transmitter","Tadarida brasiliensis",797,"Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433007.524430745,3256685.72990786,"14N"
1730531,"true","2009-07-12 04:13:16.000",-99.68799,29.43584,NA,"radio-transmitter","Tadarida brasiliensis",797,"Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433272.022513926,3256471.41692843,"14N"
1730532,"true","2009-07-12 04:15:16.000",-99.68456,29.43478,NA,"radio-transmitter","Tadarida brasiliensis",797,"Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433604.015955012,3256352.00758159,"14N"
