event-id,visible,timestamp,location-long,location-lat,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
1730479,true,2009-07-12 01:36:12.000,-99.68456,29.43478,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433604.0159550124,3256352.0075815944,"14N"
1730480,true,2009-07-12 01:38:12.000,-99.67686,29.42887,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434347.0613566751,3255692.803441061,"14N"
1730481,true,2009-07-12 01:41:03.000,-99.6744,29.44229,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434594.2799528377,3257178.3923644805,"14N"
1730482,true,2009-07-12 01:42:47.000,-99.69475,29.45853,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432631.34317551274,3258989.427242512,"14N"
1730483,true,2009-07-12 01:44:08.000,-99.70924,29.46811,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431232.7003852318,3260059.3919248,"14N"
1730484,true,2009-07-12 01:46:29.000,-99.71675,29.47522,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",430509.366597708,3260851.6646072846,"14N"
1730485,true,2009-07-12 01:51:15.000,-99.72652,29.49099,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",429573.0210048037,3262604.9154408984,"14N"
1730486,true,2009-07-12 01:53:15.000,-99.75787,29.48729,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",426531.2729514645,3262214.3196888166,"14N"
1730487,true,2009-07-12 01:54:59.000,-99.76982,29.49045,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",425375.1072183922,3262572.06530534,"14N"
1730488,true,2009-07-12 01:55:59.000,-99.78672,29.49593,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",423740.90534422017,3263190.232587126,"14N"
1730489,true,2009-07-12 01:58:54.000,-99.78873,29.50889,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",423555.79948242527,3264627.587094403,"14N"
1730490,true,2009-07-12 02:02:08.000,-99.79802,29.50616,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422653.3015945777,3264331.229989002,"14N"
1730491,true,2009-07-12 02:07:34.000,-99.82948,29.5233,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419617.5339013379,3266251.776111092,"14N"
1730492,true,2009-07-12 02:11:21.000,-99.82751,29.53655,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419818.89972087124,3267718.5978904883,"14N"
1730493,true,2009-07-12 02:15:04.000,-99.83595,29.56064,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419020.28886708815,3270393.782677911,"14N"
1730494,true,2009-07-12 02:16:02.000,-99.84044,29.55233,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418578.6567256001,3269476.117442019,"14N"
1730495,true,2009-07-12 02:17:24.000,-99.84391,29.54173,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418233.94067745213,3268304.003555394,"14N"
1730496,true,2009-07-12 02:18:52.000,-99.83589,29.531,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419002.4719215217,3267109.4335626126,"14N"
1730497,true,2009-07-12 02:20:40.000,-99.8397,29.52243,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418626.4110095968,3266162.4844141155,"14N"
1730498,true,2009-07-12 02:22:14.000,-99.82683,29.52747,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419877.6331216335,3266712.008332987,"14N"
1730499,true,2009-07-12 02:23:39.000,-99.84061,29.523,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418538.6781682959,3266226.2812650213,"14N"
1730500,true,2009-07-12 02:24:15.000,-99.8337,29.52049,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419206.3385515977,3265943.335961925,"14N"
1730501,true,2009-07-12 02:30:38.000,-99.83321,29.52253,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419255.4459494567,3266169.040117281,"14N"
1730502,true,2009-07-12 02:32:30.000,-99.83281,29.53764,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419306.2061637194,3267843.045366916,"14N"
1730503,true,2009-07-12 02:35:24.000,-99.83613,29.53491,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418982.3318917911,3267542.853787002,"14N"
1730504,true,2009-07-12 02:41:37.000,-99.82442,29.53026,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",420113.3704368691,3267019.4987788727,"14N"
1730505,true,2009-07-12 02:51:55.000,-99.82627,29.52783,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419932.1843254529,3266751.5126920147,"14N"
1730506,true,2009-07-12 03:00:59.000,-99.81956,29.52574,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",420580.79202826484,3266515.324992421,"14N"
1730507,true,2009-07-12 03:02:19.000,-99.80959,29.51978,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421542.36672456306,3265848.1524152006,"14N"
1730508,true,2009-07-12 03:03:51.000,-99.79492,29.5116,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422957.89323351387,3264931.9540525936,"14N"
1730509,true,2009-07-12 03:04:33.000,-99.78812,29.508,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",423614.25480521325,3264528.569618993,"14N"
1730510,true,2009-07-12 03:05:55.000,-99.77635,29.49917,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",424748.52759985474,3263542.489137724,"14N"
1730511,true,2009-07-12 03:08:09.000,-99.77934,29.48915,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",424451.262506516,3262434.1612068666,"14N"
1730512,true,2009-07-12 03:09:38.000,-99.7804,29.49352,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",424351.75048521056,3262919.0672342354,"14N"
1730513,true,2009-07-12 03:11:24.000,-99.77874,29.48204,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",424504.15726475517,3261645.949769599,"14N"
1730514,true,2009-07-12 03:12:06.000,-99.78901,29.47465,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",423502.938539899,3260833.8066337947,"14N"
1730515,true,2009-07-12 03:13:21.000,-99.78561,29.47067,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",423829.6149885579,3260390.5750362,"14N"
1730516,true,2009-07-12 03:15:52.000,-99.78163,29.46861,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",424213.9842903069,3260159.7208494935,"14N"
1730517,true,2009-07-12 03:19:17.000,-99.77348,29.47305,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",425007.4924239337,3260646.416658941,"14N"
1730518,true,2009-07-12 03:27:06.000,-99.76788,29.48267,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",425557.48586410616,3261708.762598415,"14N"
1730519,true,2009-07-12 03:28:01.000,-99.76765,29.47483,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",425574.0561353407,3260839.907986662,"14N"
1730520,true,2009-07-12 03:28:48.000,-99.75736,29.47445,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",426571.4586782342,3260791.268973154,"14N"
1730521,true,2009-07-12 03:32:52.000,-99.75382,29.47216,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",426913.0409852695,3260535.299991005,"14N"
1730522,true,2009-07-12 03:35:18.000,-99.75225,29.46808,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",427062.34534996445,3260082.234513208,"14N"
1730523,true,2009-07-12 03:39:27.000,-99.7461,29.4623,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",427654.56025398127,3259437.9512826884,"14N"
1730524,true,2009-07-12 03:44:13.000,-99.73591,29.46136,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",428642.0020350517,3259327.509923639,"14N"
1730525,true,2009-07-12 03:50:32.000,-99.72845,29.4556,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",429361.395426227,3258684.7338509285,"14N"
1730526,true,2009-07-12 03:56:38.000,-99.71728,29.44993,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",430440.7248796667,3258049.757666135,"14N"
1730527,true,2009-07-12 04:01:24.000,-99.70612,29.44591,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431520.3119476044,3257597.71859458,"14N"
1730528,true,2009-07-12 04:05:14.000,-99.70033,29.44191,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432079.17898218485,3257151.117923626,"14N"
1730529,true,2009-07-12 04:09:38.000,-99.69754,29.44051,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432348.843060327,3256994.3711003563,"14N"
1730530,true,2009-07-12 04:10:40.000,-99.69073,29.43776,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433007.5244307448,3256685.7299078624,"14N"
1730531,true,2009-07-12 04:13:16.000,-99.68799,29.43584,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433272.0225139264,3256471.41692843,"14N"
1730532,true,2009-07-12 04:15:16.000,-99.68456,29.43478,,"radio-transmitter","Tadarida brasiliensis","797","Bat 3","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433604.0159550124,3256352.0075815944,"14N"
1730589,true,2009-07-13 00:34:17.000,-99.68456,29.43478,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433604.0159550124,3256352.0075815944,"14N"
1730590,true,2009-07-13 00:36:17.000,-99.67164,29.42704,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434852.226447628,3255487.107101862,"14N"
1730591,true,2009-07-13 00:38:34.000,-99.67723,29.42452,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434308.37267926265,3255211.020804737,"14N"
1730592,true,2009-07-13 00:40:26.000,-99.68405,29.42533,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433647.3396287434,3255304.631994302,"14N"
1730593,true,2009-07-13 00:42:35.000,-99.67968,29.42675,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434072.1558500763,3255459.4930780292,"14N"
1730594,true,2009-07-13 00:45:49.000,-99.68595,29.42273,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433461.34110436775,3255017.6278301803,"14N"
1730595,true,2009-07-13 00:48:41.000,-99.68295,29.42129,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433751.42059155746,3254856.3643208416,"14N"
1730596,true,2009-07-13 00:50:14.000,-99.68611,29.41884,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",433443.2848443624,3254586.697233832,"14N"
1730597,true,2009-07-13 00:52:14.000,-99.69313,29.4097,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",432756.26898144226,3253577.9884702587,"14N"
1730598,true,2009-07-13 00:58:02.000,-99.67496,29.42856,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",434531.1600150599,3255657.386360373,"14N"
1730599,true,2009-07-13 01:00:16.000,-99.71055,29.39362,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",431055.38199772267,3251806.450040632,"14N"
1730600,true,2009-07-13 01:03:26.000,-99.71801,29.38962,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",430328.79303958797,3251367.6695063757,"14N"
1730601,true,2009-07-13 01:05:45.000,-99.72496,29.38099,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",429648.45264380204,3250415.6121846023,"14N"
1730602,true,2009-07-13 01:08:19.000,-99.71883,29.3755,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",430239.592171032,3249803.630372735,"14N"
1730603,true,2009-07-13 01:10:38.000,-99.71967,29.3735,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",430156.7049026373,3249582.527991905,"14N"
1730604,true,2009-07-13 01:15:19.000,-99.72831,29.36332,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",429311.1454880091,3248459.7589316354,"14N"
1730605,true,2009-07-13 01:18:03.000,-99.73652,29.35791,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",428510.4920528686,3247865.3142675157,"14N"
1730606,true,2009-07-13 01:21:09.000,-99.7421,29.35393,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",427966.0594113258,3247427.748161553,"14N"
1730607,true,2009-07-13 01:22:58.000,-99.73779,29.35368,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",428384.25847352156,3247397.3988822782,"14N"
1730608,true,2009-07-13 01:24:44.000,-99.75732,29.34578,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",426482.7937133393,3246534.186585893,"14N"
1730609,true,2009-07-13 01:33:43.000,-99.77893,29.3254,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",424369.8844825402,3244289.8188632177,"14N"
1730610,true,2009-07-13 01:35:50.000,-99.78566,29.32078,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",423712.9766845714,3243782.2826302107,"14N"
1730611,true,2009-07-13 01:39:10.000,-99.79145,29.31163,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",423143.895657879,3242772.231878067,"14N"
1730612,true,2009-07-13 01:45:21.000,-99.80472,29.30456,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421849.8426619885,3241997.6481064293,"14N"
1730613,true,2009-07-13 01:48:15.000,-99.81933,29.29724,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",420425.2697265429,3241196.418077697,"14N"
1730614,true,2009-07-13 01:50:21.000,-99.82153,29.29028,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",420206.18359568634,3240426.731590311,"14N"
1730615,true,2009-07-13 01:53:04.000,-99.82584,29.2833,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419782.0918882631,3239656.2766781887,"14N"
1730616,true,2009-07-13 02:00:54.000,-99.83679,29.26378,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418702.9779725426,3237500.9676006115,"14N"
1730617,true,2009-07-13 02:04:02.000,-99.835,29.25527,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",418870.17213817465,3236556.8029656825,"14N"
1730618,true,2009-07-13 02:06:10.000,-99.8276,29.25282,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",419587.2771306494,3236280.2401592694,"14N"
1730619,true,2009-07-13 02:08:45.000,-99.82172,29.24888,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",420155.5611454481,3235839.663201977,"14N"
1730620,true,2009-07-13 02:10:56.000,-99.81417,29.245,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",420886.21662276605,3235404.6360932603,"14N"
1730621,true,2009-07-13 02:13:49.000,-99.8125,29.23827,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421043.33213233796,3234657.8178796265,"14N"
1730622,true,2009-07-13 02:15:54.000,-99.81217,29.23978,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421076.56032642914,3234824.9056600635,"14N"
1730623,true,2009-07-13 02:20:33.000,-99.81167,29.23627,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421122.45883015863,3234435.6570139774,"14N"
1730624,true,2009-07-13 02:21:14.000,-99.80882,29.23083,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421395.273843961,3233830.985857507,"14N"
1730625,true,2009-07-13 02:23:20.000,-99.80943,29.22989,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421335.27069075947,3233727.241717891,"14N"
1730626,true,2009-07-13 02:26:14.000,-99.81105,29.22542,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421174.4013639465,3233233.0483517866,"14N"
1730627,true,2009-07-13 02:27:27.000,-99.8114,29.22697,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421141.57140880765,3233405.0251172935,"14N"
1730628,true,2009-07-13 02:29:25.000,-99.80841,29.22508,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421430.73127533647,3233193.60540364,"14N"
1730629,true,2009-07-13 02:31:51.000,-99.80539,29.22295,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421722.6351349073,3232955.5810916433,"14N"
1730630,true,2009-07-13 02:34:50.000,-99.803,29.21955,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421952.3540823958,3232577.2663827706,"14N"
1730631,true,2009-07-13 02:37:48.000,-99.79681,29.21722,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422552.259451814,3232315.0001110807,"14N"
1730632,true,2009-07-13 02:39:49.000,-99.80025,29.2085,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422211.30289563665,3231351.093294375,"14N"
1730633,true,2009-07-13 02:41:37.000,-99.79792,29.20918,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422438.31150667125,3231424.896073283,"14N"
1730634,true,2009-07-13 02:44:25.000,-99.79559,29.21019,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422665.56485837564,3231535.267488221,"14N"
1730635,true,2009-07-13 02:46:22.000,-99.79287,29.20991,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422929.75880576053,3231502.454588511,"14N"
1730636,true,2009-07-13 02:49:16.000,-99.79837,29.213,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422397.44629764697,3231848.4517306886,"14N"
1730637,true,2009-07-13 02:53:24.000,-99.79808,29.19973,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422415.6414627897,3230377.9372332157,"14N"
1730638,true,2009-07-13 02:55:01.000,-99.79976,29.20326,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422254.9805224299,3230770.1739484794,"14N"
1730639,true,2009-07-13 02:58:06.000,-99.79074,29.20747,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",423134.9896670386,3231230.70502646,"14N"
1730640,true,2009-07-13 02:59:34.000,-99.79585,29.20895,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422639.3596160748,3231398.046131506,"14N"
1730641,true,2009-07-13 03:02:31.000,-99.79138,29.20637,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",423071.95395611774,3231109.243735992,"14N"
1730642,true,2009-07-13 03:04:49.000,-99.79134,29.20917,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",423077.9334536154,3231419.458762313,"14N"
1730643,true,2009-07-13 03:07:20.000,-99.80037,29.2105,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422201.1485858846,3231572.7740054955,"14N"
1730644,true,2009-07-13 03:08:21.000,-99.7949,29.20548,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422729.10449652234,3231012.9428236904,"14N"
1730645,true,2009-07-13 03:10:12.000,-99.79457,29.20966,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422764.318719566,3231475.871708838,"14N"
1730646,true,2009-07-13 03:14:11.000,-99.79591,29.2095,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422633.94025207055,3231459.0259613767,"14N"
1730647,true,2009-07-13 03:15:33.000,-99.80041,29.20233,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422191.0891834516,3230667.560042847,"14N"
1730648,true,2009-07-13 03:17:23.000,-99.79528,29.20615,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422692.6669061794,3231087.4292806573,"14N"
1730649,true,2009-07-13 03:19:45.000,-99.78544,29.21017,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",423652.20223430346,3231526.407741645,"14N"
1730650,true,2009-07-13 03:23:11.000,-99.8013,29.2196,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422117.6292223162,3232581.6770683723,"14N"
1730651,true,2009-07-13 03:25:29.000,-99.80815,29.2057,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421441.21729596355,3231046.1117561837,"14N"
1730652,true,2009-07-13 03:27:45.000,-99.80378,29.21235,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",421871.0763203317,3231780.01995474,"14N"
1730653,true,2009-07-13 03:28:33.000,-99.80039,29.2081,,"radio-transmitter","Tadarida brasiliensis","848","Bat 4","Flight speed in Brazilian free-tailed bats (data from McCracken et al. 2016)",422197.39151319256,3231306.865834562,"14N"
